customer_id,Frequency,Monetary,total_items_purchased,total_orders_returned,Recency,return_rate,R_Score,F_Score,M_Score,RFM_Cell,RFM_Score_Sum
CUST01656,6,3090.2,8,1,9,0.16666666666666666,5,5,4,554,14
CUST01657,1,149.0,1,0,328,0.0,1,1,1,111,3
CUST01658,8,7356.57,13,0,56,0.0,3,5,5,355,13
CUST01659,2,1400.5700000000002,4,0,98,0.0,2,2,2,222,6
CUST01660,8,8061.9,17,0,6,0.0,5,5,5,555,15
CUST01661,2,500.46,2,1,154,0.5,1,2,1,121,4
CUST01662,3,2215.29,4,0,33,0.0,4,3,3,433,10
CUST01663,5,2353.42,7,1,22,0.2,4,4,3,443,11
CUST01664,3,2080.54,5,0,75,0.0,3,3,3,333,9
CUST01665,1,335.28,1,0,75,0.0,3,2,1,321,6
CUST01666,5,4392.38,8,0,318,0.0,1,4,5,145,10
CUST01667,2,1307.77,3,0,136,0.0,2,2,2,222,6
CUST01668,8,5325.84,11,0,106,0.0,2,5,5,255,12
CUST01669,2,1801.98,4,0,143,0.0,2,2,3,223,7
CUST01670,2,2472.29,4,0,19,0.0,5,2,4,524,11
CUST01671,5,4109.43,9,1,79,0.2,3,4,5,345,12
CUST01672,5,2937.06,6,0,29,0.0,4,4,4,444,12
CUST01673,1,489.02,1,0,24,0.0,4,2,1,421,7
CUST01674,4,1864.1999999999998,4,0,116,0.0,2,4,3,243,9
CUST01675,2,1309.95,3,0,132,0.0,2,2,2,222,6
CUST01676,3,1460.8000000000002,3,0,133,0.0,2,3,3,233,8
CUST01677,6,3597.0699999999997,6,0,17,0.0,5,5,4,554,14
CUST01678,6,3935.61,7,0,50,0.0,3,5,5,355,13
CUST01679,4,2798.27,5,0,29,0.0,4,4,4,444,12
CUST01680,1,2660.5,4,0,36,0.0,4,2,4,424,10
CUST01681,4,3363.76,7,0,53,0.0,3,4,4,344,11
CUST01682,5,1999.79,5,0,227,0.0,1,4,3,143,8
CUST01683,4,4532.08,10,0,26,0.0,4,4,5,445,13
CUST01684,3,3554.1800000000003,7,0,63,0.0,3,3,4,334,10
CUST01685,6,2719.33,6,1,278,0.16666666666666666,1,5,4,154,10
CUST01686,1,699.98,1,0,138,0.0,2,2,2,222,6
CUST01687,5,2765.61,6,0,81,0.0,3,4,4,344,11
CUST01688,4,4056.68,7,0,130,0.0,2,4,5,245,11
CUST01689,4,2050.17,8,1,62,0.25,3,4,3,343,10
CUST01690,4,995.4300000000001,6,2,70,0.5,3,4,2,342,9
CUST01691,1,0.0,1,1,89,1.0,2,2,1,221,5
CUST01692,7,3270.69,10,2,176,0.2857142857142857,1,5,4,154,10
CUST01693,1,483.01,1,0,33,0.0,4,2,1,421,7
CUST01694,1,759.46,2,0,38,0.0,4,2,2,422,8
CUST01695,4,1763.04,4,0,72,0.0,3,4,3,343,10
CUST01696,2,1047.8,2,0,127,0.0,2,3,2,232,7
CUST01697,3,2717.38,5,0,62,0.0,3,3,4,334,10
CUST01698,8,6445.76,16,2,68,0.25,3,5,5,355,13
CUST01699,6,3095.45,9,0,242,0.0,1,5,4,154,10
CUST01700,3,2536.5,6,0,6,0.0,5,3,4,534,12
CUST01701,1,388.29,1,0,14,0.0,5,2,1,521,8
CUST01702,3,2444.42,4,0,209,0.0,1,3,4,134,8
CUST01703,2,2037.6100000000001,4,0,7,0.0,5,3,3,533,11
CUST01704,1,926.37,1,0,47,0.0,3,2,2,322,7
CUST01705,3,1829.77,3,0,29,0.0,4,3,3,433,10
CUST01706,6,3962.25,9,0,6,0.0,5,5,5,555,15
CUST01707,2,1446.76,3,0,2,0.0,5,3,3,533,11
CUST01708,3,1319.75,3,0,5,0.0,5,3,2,532,10
CUST01709,3,1524.54,5,0,157,0.0,1,3,3,133,7
CUST01710,3,1236.27,4,0,58,0.0,3,3,2,332,8
CUST01711,4,2242.31,4,0,110,0.0,2,4,3,243,9
CUST01712,1,828.82,2,0,25,0.0,4,2,2,422,8
CUST01713,7,4484.87,12,2,41,0.2857142857142857,4,5,5,455,14
CUST01714,8,7387.29,16,0,132,0.0,2,5,5,255,12
CUST01715,4,2342.73,8,0,121,0.0,2,4,3,243,9
CUST01716,3,2239.4500000000003,5,1,31,0.3333333333333333,4,3,3,433,10
CUST01717,5,5726.24,12,0,125,0.0,2,4,5,245,11
CUST01718,12,5219.55,15,2,133,0.16666666666666666,2,5,5,255,12
CUST01719,4,2725.06,6,0,148,0.0,1,4,4,144,9
CUST01720,3,1236.77,5,0,13,0.0,5,3,2,532,10
CUST01721,1,617.29,1,0,38,0.0,4,2,1,421,7
CUST01722,1,359.06,1,0,59,0.0,3,2,1,321,6
CUST01723,6,7673.5,12,0,16,0.0,5,5,5,555,15
CUST01724,2,1680.71,3,0,39,0.0,4,3,3,433,10
CUST01725,1,632.03,1,0,44,0.0,4,2,1,421,7
CUST01726,1,1507.03,2,0,23,0.0,4,2,3,423,9
CUST01727,4,1657.76,4,0,1,0.0,5,4,3,543,12
CUST01728,2,1236.25,2,0,10,0.0,5,3,2,532,10
CUST01729,2,415.33,4,1,8,0.5,5,3,1,531,9
CUST01730,7,4836.51,10,1,120,0.14285714285714285,2,5,5,255,12
CUST01731,4,2888.49,5,0,102,0.0,2,4,4,244,10
CUST01732,7,7979.33,15,0,9,0.0,5,5,5,555,15
CUST01733,4,341.74,6,3,92,0.75,2,4,1,241,7
CUST01734,5,5871.23,10,0,160,0.0,1,4,5,145,10
CUST01735,2,358.12,3,1,61,0.5,3,3,1,331,7
CUST01736,4,1729.3600000000001,6,1,13,0.25,5,4,3,543,12
CUST01737,1,512.92,1,0,26,0.0,4,2,1,421,7
CUST01738,4,2851.85,7,0,39,0.0,4,4,4,444,12
CUST01739,1,349.72,1,0,75,0.0,3,2,1,321,6
CUST01740,1,717.61,2,0,22,0.0,4,2,2,422,8
CUST01741,7,6413.37,12,0,29,0.0,4,5,5,455,14
CUST01742,6,3195.9700000000003,7,1,130,0.16666666666666666,2,5,4,254,11
CUST01743,3,1294.36,3,0,90,0.0,2,3,2,232,7
CUST01744,1,1021.08,2,0,111,0.0,2,2,2,222,6
CUST01745,2,806.46,2,0,204,0.0,1,3,2,132,6
CUST01746,4,2960.62,7,0,239,0.0,1,4,4,144,9
CUST01747,1,1498.03,4,0,24,0.0,4,2,3,423,9
CUST01748,1,150.03,1,0,36,0.0,4,2,1,421,7
CUST01749,2,1709.8200000000002,3,0,190,0.0,1,3,3,133,7
CUST01750,1,556.93,1,0,137,0.0,2,2,1,221,5
CUST01751,1,332.52,1,0,61,0.0,3,2,1,321,6
CUST01752,1,516.34,1,0,171,0.0,1,2,1,121,4
CUST01753,2,912.8100000000001,2,0,43,0.0,4,3,2,432,9
CUST01754,2,806.9000000000001,2,0,13,0.0,5,3,2,532,10
CUST01755,6,3187.53,8,1,152,0.16666666666666666,1,5,4,154,10
CUST01756,7,6859.41,10,0,90,0.0,2,5,5,255,12
CUST01757,2,1856.03,3,0,167,0.0,1,3,3,133,7
CUST01758,1,411.88,1,0,78,0.0,3,2,1,321,6
CUST01759,2,1973.57,5,0,89,0.0,2,3,3,233,8
CUST01760,7,5472.3099999999995,12,0,69,0.0,3,5,5,355,13
CUST01761,11,6780.74,16,1,89,0.09090909090909091,2,5,5,255,12
CUST01762,8,5954.5,13,0,66,0.0,3,5,5,355,13
CUST01763,1,0.0,1,1,8,1.0,5,2,1,521,8
CUST01764,3,1471.8400000000001,3,0,45,0.0,4,3,3,433,10
CUST01765,2,1739.8,3,0,265,0.0,1,3,3,133,7
CUST01766,1,561.64,1,0,163,0.0,1,2,1,121,4
CUST01767,3,1605.14,4,0,145,0.0,2,3,3,233,8
CUST01768,7,4884.24,12,1,101,0.14285714285714285,2,5,5,255,12
CUST01769,5,4968.75,10,1,55,0.2,3,4,5,345,12
CUST01770,3,890.21,3,1,58,0.3333333333333333,3,3,2,332,8
CUST01771,4,2990.29,5,0,58,0.0,3,4,4,344,11
CUST01772,2,1751.38,3,0,254,0.0,1,3,3,133,7
CUST01773,5,4845.14,8,0,196,0.0,1,4,5,145,10
CUST01774,6,2507.27,8,2,152,0.3333333333333333,1,5,4,154,10
CUST01775,2,1120.32,2,0,49,0.0,3,3,2,332,8
CUST01776,2,2686.35,5,0,79,0.0,3,3,4,334,10
CUST01777,5,2775.24,6,1,167,0.2,1,4,4,144,9
CUST01778,1,512.32,1,0,87,0.0,2,2,1,221,5
CUST01779,4,3408.21,6,0,167,0.0,1,4,4,144,9
CUST01780,3,2803.73,6,0,5,0.0,5,3,4,534,12
CUST01781,1,1360.78,3,0,241,0.0,1,2,2,122,5
CUST01782,7,4334.56,9,0,137,0.0,2,5,5,255,12
CUST01783,4,2577.89,5,0,21,0.0,4,4,4,444,12
CUST01784,3,1646.49,4,1,67,0.3333333333333333,3,3,3,333,9
CUST01785,1,982.58,2,0,14,0.0,5,2,2,522,9
CUST01786,6,3158.92,6,1,23,0.16666666666666666,4,5,4,454,13
CUST01787,1,1770.53,2,0,75,0.0,3,2,3,323,8
CUST01788,5,2073.46,10,1,54,0.2,3,4,3,343,10
CUST01789,1,341.52,1,0,52,0.0,3,2,1,321,6
CUST01790,3,1750.7,3,0,40,0.0,4,3,3,433,10
CUST01791,2,516.61,2,0,82,0.0,3,3,1,331,7
CUST01792,1,821.29,2,0,36,0.0,4,2,2,422,8
CUST01793,4,5185.16,10,0,48,0.0,3,4,5,345,12
CUST01794,2,1843.9,4,0,26,0.0,4,3,3,433,10
CUST01795,1,1266.99,2,0,89,0.0,2,2,2,222,6
CUST01796,1,500.81,1,0,33,0.0,4,2,1,421,7
CUST01797,1,0.0,2,1,117,1.0,2,2,1,221,5
CUST01798,4,3577.66,7,0,103,0.0,2,4,4,244,10
CUST01799,1,659.32,1,0,74,0.0,3,2,1,321,6
CUST01800,1,507.22,1,0,122,0.0,2,2,1,221,5
CUST01801,1,371.61,1,0,24,0.0,4,2,1,421,7
CUST01802,3,1461.8,3,0,139,0.0,2,3,3,233,8
CUST01803,3,2088.76,5,0,104,0.0,2,3,3,233,8
CUST01804,3,1552.45,4,0,177,0.0,1,3,3,133,7
CUST01805,1,433.16,1,0,37,0.0,4,2,1,421,7
CUST01806,1,411.72,1,0,50,0.0,3,2,1,321,6
CUST01807,3,2932.17,6,1,74,0.3333333333333333,3,3,4,334,10
CUST01808,6,3618.0299999999997,7,0,17,0.0,5,5,4,554,14
CUST01809,7,5087.8,15,1,45,0.14285714285714285,4,5,5,455,14
CUST01810,1,381.71,1,0,28,0.0,4,2,1,421,7
CUST01811,4,3016.58,7,0,69,0.0,3,4,4,344,11
CUST01812,4,2569.42,6,0,25,0.0,4,4,4,444,12
CUST01813,5,2799.95,10,1,22,0.2,4,4,4,444,12
CUST01814,1,579.84,1,0,43,0.0,4,2,1,421,7
CUST01815,1,762.94,1,0,4,0.0,5,2,2,522,9
CUST01816,1,507.79,1,0,189,0.0,1,2,1,121,4
CUST01817,7,5667.97,10,0,147,0.0,2,5,5,255,12
CUST01818,5,3080.04,7,0,168,0.0,1,4,4,144,9
CUST01819,2,770.84,3,1,82,0.5,3,3,2,332,8
CUST01820,9,6136.3099999999995,13,0,6,0.0,5,5,5,555,15
CUST01821,5,3708.96,6,0,41,0.0,4,4,4,444,12
CUST01822,2,2116.75,4,0,50,0.0,3,3,3,333,9
CUST01823,4,3657.11,8,0,32,0.0,4,4,4,444,12
CUST01824,5,5499.38,8,0,201,0.0,1,4,5,145,10
CUST01825,1,561.93,1,0,16,0.0,5,2,1,521,8
CUST01826,5,3208.37,7,0,57,0.0,3,4,4,344,11
CUST01827,2,1217.56,3,0,5,0.0,5,3,2,532,10
CUST01828,3,1876.83,4,0,122,0.0,2,3,3,233,8
CUST01829,7,4605.35,8,0,101,0.0,2,5,5,255,12
CUST01830,4,2433.02,5,0,27,0.0,4,4,4,444,12
CUST01831,1,448.22,1,0,11,0.0,5,2,1,521,8
CUST01832,5,5038.610000000001,10,0,95,0.0,2,4,5,245,11
CUST01833,7,4261.32,8,0,27,0.0,4,5,5,455,14
CUST01834,1,715.74,2,0,2,0.0,5,2,2,522,9
CUST01835,1,710.25,1,0,132,0.0,2,2,2,222,6
CUST01836,6,3567.04,8,0,125,0.0,2,5,4,254,11
CUST01837,1,441.28,1,0,76,0.0,3,2,1,321,6
CUST01838,2,775.96,2,0,64,0.0,3,3,2,332,8
CUST01839,3,1378.5,4,0,0,0.0,5,3,2,532,10
CUST01840,3,1327.8,3,0,101,0.0,2,3,2,232,7
CUST01841,5,3198.59,7,0,14,0.0,5,4,4,544,13
CUST01842,1,1332.91,3,0,161,0.0,1,2,2,122,5
CUST01843,2,2693.71,4,0,25,0.0,4,3,4,434,11
CUST01844,7,4849.78,10,0,125,0.0,2,5,5,255,12
CUST01845,1,545.67,2,0,164,0.0,1,2,1,121,4
CUST01846,7,4758.75,9,0,76,0.0,3,5,5,355,13
CUST01847,1,1293.93,2,0,16,0.0,5,2,2,522,9
CUST01848,5,5180.32,11,0,1,0.0,5,4,5,545,14
CUST01849,1,385.85,1,0,34,0.0,4,2,1,421,7
CUST01850,3,1714.05,4,0,28,0.0,4,3,3,433,10
CUST01851,1,289.22,1,0,355,0.0,1,2,1,121,4
CUST01852,1,572.93,1,0,48,0.0,3,2,1,321,6
CUST01853,6,3242.5499999999997,10,1,153,0.16666666666666666,1,5,4,154,10
CUST01854,2,1301.87,3,0,150,0.0,1,3,2,132,6
CUST01855,3,2387.65,5,0,72,0.0,3,3,3,333,9
CUST01856,3,580.54,5,2,211,0.6666666666666666,1,3,1,131,5
CUST01857,9,5573.32,13,0,74,0.0,3,5,5,355,13
CUST01858,1,522.62,1,0,20,0.0,5,2,1,521,8
CUST01859,2,1262.4,3,0,15,0.0,5,3,2,532,10
CUST01860,2,275.09,2,1,1,0.5,5,3,1,531,9
CUST01861,3,2676.62,5,0,1,0.0,5,3,4,534,12
CUST01862,3,3486.8,5,0,9,0.0,5,3,4,534,12
CUST01863,1,530.13,1,0,188,0.0,1,2,1,121,4
CUST01864,1,519.75,1,0,221,0.0,1,2,1,121,4
CUST01865,3,1867.7600000000002,3,0,60,0.0,3,3,3,333,9
CUST01866,1,510.52,1,0,70,0.0,3,2,1,321,6
CUST01867,1,663.94,1,0,11,0.0,5,2,1,521,8
CUST01868,3,26057.29,5,0,80,0.0,3,3,5,335,11
CUST01869,8,4506.15,12,1,52,0.125,3,5,5,355,13
CUST01870,4,4178.4,9,0,91,0.0,2,4,5,245,11
CUST01871,1,1448.69,2,0,100,0.0,2,2,3,223,7
CUST01872,7,4856.42,11,0,41,0.0,4,5,5,455,14
CUST01873,5,2655.24,7,0,9,0.0,5,4,4,544,13
CUST01874,1,663.19,1,0,31,0.0,4,2,1,421,7
CUST01875,7,3162.7799999999997,7,0,74,0.0,3,5,4,354,12
CUST01876,5,4129.84,7,0,143,0.0,2,4,5,245,11
CUST01877,3,1315.76,8,1,45,0.3333333333333333,4,3,2,432,9
CUST01878,1,314.15,1,0,22,0.0,4,2,1,421,7
CUST01879,1,0.0,1,1,24,1.0,4,2,1,421,7
CUST01880,4,1569.8400000000001,4,0,231,0.0,1,4,3,143,8
CUST01881,5,3112.58,6,0,8,0.0,5,4,4,544,13
CUST01882,2,965.8,3,0,219,0.0,1,3,2,132,6
CUST01883,4,2055.13,6,1,5,0.25,5,4,3,543,12
CUST01884,3,2372.63,5,0,234,0.0,1,3,3,133,7
CUST01885,5,3303.2799999999997,8,0,6,0.0,5,4,4,544,13
CUST01886,2,948.26,2,0,78,0.0,3,3,2,332,8
CUST01887,6,3354.62,9,0,126,0.0,2,5,4,254,11
CUST01888,6,3310.32,9,0,27,0.0,4,5,4,454,13
CUST01889,2,1553.42,4,0,71,0.0,3,3,3,333,9
CUST01890,1,416.76,1,0,226,0.0,1,2,1,121,4
CUST01891,2,3614.49,6,0,217,0.0,1,3,4,134,8
CUST01892,1,547.55,2,0,39,0.0,4,2,1,421,7
CUST01893,3,2530.01,5,0,50,0.0,3,3,4,334,10
CUST01894,4,3166.55,7,0,195,0.0,1,4,4,144,9
CUST01895,1,1344.42,2,0,329,0.0,1,2,2,122,5
CUST01896,1,177.86,1,0,70,0.0,3,2,1,321,6
CUST01897,6,4619.71,9,0,28,0.0,4,5,5,455,14
CUST01898,1,829.18,1,0,218,0.0,1,2,2,122,5
CUST01899,2,1576.16,4,0,53,0.0,3,3,3,333,9
CUST01900,7,5287.41,10,0,75,0.0,3,5,5,355,13
CUST01901,3,2344.37,4,0,163,0.0,1,3,3,133,7
CUST01902,2,549.9300000000001,2,0,53,0.0,3,3,1,331,7
CUST01903,8,4170.39,11,2,20,0.25,5,5,5,555,15
CUST01904,3,2265.86,6,1,39,0.3333333333333333,4,3,3,433,10
CUST01905,3,2083.6400000000003,5,0,2,0.0,5,3,3,533,11
CUST01906,1,555.37,2,0,81,0.0,3,2,1,321,6
CUST01907,5,3168.6099999999997,7,0,32,0.0,4,4,4,444,12
CUST01908,3,1025.52,3,0,216,0.0,1,3,2,132,6
CUST01909,1,825.7,2,0,37,0.0,4,2,2,422,8
CUST01910,5,2642.55,7,0,130,0.0,2,4,4,244,10
CUST01911,8,5924.11,11,0,40,0.0,4,5,5,455,14
CUST01912,4,1992.5,5,0,43,0.0,4,4,3,443,11
CUST01913,1,422.52,1,0,78,0.0,3,2,1,321,6
CUST01914,6,4742.84,11,1,83,0.16666666666666666,3,5,5,355,13
CUST01915,4,3357.25,6,0,273,0.0,1,4,4,144,9
CUST01916,2,934.02,2,0,10,0.0,5,3,2,532,10
CUST01917,2,1593.3,4,0,196,0.0,1,3,3,133,7
CUST01918,4,3621.08,6,0,170,0.0,1,4,4,144,9
CUST01919,1,328.12,2,0,40,0.0,4,2,1,421,7
CUST01920,4,2161.14,7,1,215,0.25,1,4,3,143,8
CUST01921,4,2532.17,5,0,75,0.0,3,4,4,344,11
CUST01922,3,2918.16,5,0,30,0.0,4,3,4,434,11
CUST01923,3,1359.38,3,0,146,0.0,2,3,2,232,7
CUST01924,1,371.86,1,0,61,0.0,3,2,1,321,6
CUST01925,1,448.97,1,0,12,0.0,5,2,1,521,8
CUST01926,1,449.37,1,0,130,0.0,2,2,1,221,5
CUST01927,3,3362.8999999999996,6,0,163,0.0,1,3,4,134,8
CUST01928,3,1257.1799999999998,4,1,6,0.3333333333333333,5,3,2,532,10
CUST01929,2,735.4100000000001,2,0,163,0.0,1,3,2,132,6
CUST01930,2,1131.9099999999999,2,0,19,0.0,5,3,2,532,10
CUST01931,2,975.78,2,0,10,0.0,5,3,2,532,10
CUST01932,1,1359.13,3,0,12,0.0,5,2,2,522,9
CUST01933,6,3230.78,6,0,39,0.0,4,5,4,454,13
CUST01934,1,585.58,1,0,33,0.0,4,2,1,421,7
CUST01935,1,308.98,1,0,52,0.0,3,2,1,321,6
CUST01936,1,300.34,1,0,34,0.0,4,2,1,421,7
CUST01937,1,383.33,1,0,120,0.0,2,2,1,221,5
CUST01938,4,790.47,4,2,45,0.5,4,4,2,442,10
CUST01939,4,3249.84,5,0,34,0.0,4,4,4,444,12
CUST01940,7,6388.84,15,0,8,0.0,5,5,5,555,15
CUST01941,9,4708.47,13,1,47,0.1111111111111111,3,5,5,355,13
CUST01942,1,523.56,1,0,249,0.0,1,2,1,121,4
CUST01943,4,3506.41,7,1,52,0.25,3,4,4,344,11
CUST01944,7,5245.9800000000005,13,0,13,0.0,5,5,5,555,15
CUST01945,1,554.68,1,0,118,0.0,2,2,1,221,5
CUST01946,3,1522.71,4,0,118,0.0,2,3,3,233,8
CUST01947,7,4832.0599999999995,10,0,123,0.0,2,5,5,255,12
CUST01948,2,1170.93,3,0,170,0.0,1,3,2,132,6
CUST01949,8,9603.31,16,0,136,0.0,2,5,5,255,12
CUST01950,3,1395.9099999999999,5,0,136,0.0,2,3,2,232,7
CUST01951,4,2559.6099999999997,6,0,125,0.0,2,4,4,244,10
CUST01952,2,922.6,2,0,313,0.0,1,3,2,132,6
CUST01953,1,886.28,2,0,176,0.0,1,2,2,122,5
CUST01954,10,6226.33,15,2,50,0.2,3,5,5,355,13
CUST01955,7,2957.63,9,0,25,0.0,4,5,4,454,13
CUST01956,1,301.98,1,0,78,0.0,3,2,1,321,6
CUST01957,3,2989.2,8,0,210,0.0,1,3,4,134,8
CUST01958,7,2424.95,8,1,113,0.14285714285714285,2,5,4,254,11
CUST01959,1,676.52,1,0,9,0.0,5,2,1,521,8
CUST01960,1,1173.93,2,0,25,0.0,4,2,2,422,8
CUST01961,4,3056.04,6,0,79,0.0,3,4,4,344,11
CUST01962,8,4939.5,10,1,142,0.125,2,5,5,255,12
CUST01963,1,827.54,2,0,113,0.0,2,2,2,222,6
CUST01964,1,848.15,2,0,15,0.0,5,2,2,522,9
CUST01965,2,1060.55,3,0,196,0.0,1,3,2,132,6
CUST01966,6,4488.29,9,1,49,0.16666666666666666,3,5,5,355,13
CUST01967,4,1574.64,4,0,28,0.0,4,4,3,443,11
CUST01968,1,0.0,2,1,59,1.0,3,2,1,321,6
CUST01969,2,1641.0,4,0,80,0.0,3,3,3,333,9
CUST01970,3,1898.37,4,0,84,0.0,3,3,3,333,9
CUST01971,2,1078.57,4,1,10,0.5,5,3,2,532,10
CUST01972,9,4029.7799999999997,10,1,4,0.1111111111111111,5,5,5,555,15
CUST01973,3,2694.88,4,0,89,0.0,2,3,4,234,9
CUST01974,5,2533.77,6,0,54,0.0,3,4,4,344,11
CUST01975,5,3442.37,8,0,57,0.0,3,4,4,344,11
CUST01976,5,2895.24,7,1,100,0.2,2,4,4,244,10
CUST01977,2,1844.12,4,0,68,0.0,3,3,3,333,9
CUST01978,7,3716.24,12,1,156,0.14285714285714285,1,5,4,154,10
CUST01979,1,669.46,2,0,61,0.0,3,2,1,321,6
CUST01980,8,6596.26,14,1,1,0.125,5,5,5,555,15
CUST01981,4,4730.360000000001,10,0,84,0.0,3,4,5,345,12
CUST01982,7,4060.75,9,0,36,0.0,4,5,5,455,14
CUST01983,3,1024.8700000000001,3,0,67,0.0,3,3,2,332,8
CUST01984,8,4659.86,13,0,21,0.0,4,5,5,455,14
CUST01985,1,1983.49,2,0,75,0.0,3,2,3,323,8
CUST01986,5,2034.66,11,2,5,0.4,5,4,3,543,12
CUST01987,1,299.78,1,0,127,0.0,2,2,1,221,5
CUST01988,1,824.71,2,0,52,0.0,3,2,2,322,7
CUST01989,3,1255.63,4,0,70,0.0,3,3,2,332,8
CUST01990,4,3877.7699999999995,6,0,59,0.0,3,4,5,345,12
CUST01991,7,4803.9400000000005,9,1,65,0.14285714285714285,3,5,5,355,13
CUST01992,1,1412.07,3,0,50,0.0,3,2,2,322,7
CUST01993,6,3224.71,8,0,23,0.0,4,5,4,454,13
CUST01994,6,4371.35,8,0,83,0.0,3,5,5,355,13
CUST01995,5,2602.16,5,0,144,0.0,2,5,4,254,11
CUST01996,2,1407.45,2,0,206,0.0,1,3,2,132,6
CUST01997,2,2544.7,5,0,23,0.0,4,3,4,434,11
CUST01998,7,6208.89,15,1,6,0.14285714285714285,5,5,5,555,15
CUST01999,2,762.25,2,0,70,0.0,3,3,2,332,8
CUST02000,10,4734.83,10,0,96,0.0,2,5,5,255,12
CUST02001,1,519.52,1,0,5,0.0,5,2,1,521,8
CUST02002,6,5905.59,12,0,27,0.0,4,5,5,455,14
CUST02003,2,1381.48,3,0,169,0.0,1,3,2,132,6
CUST02004,1,1164.15,2,0,1,0.0,5,2,2,522,9
CUST02005,5,2573.5,6,0,7,0.0,5,5,4,554,14
CUST02006,1,1872.67,3,0,99,0.0,2,2,3,223,7
CUST02007,6,5058.75,10,0,152,0.0,1,5,5,155,11
CUST02008,4,3817.21,7,1,228,0.25,1,4,5,145,10
CUST02009,4,1790.4199999999998,8,1,31,0.25,4,4,3,443,11
CUST02010,2,3814.95,6,0,97,0.0,2,3,5,235,10
CUST02011,4,4620.1,8,0,130,0.0,2,4,5,245,11
CUST02012,1,397.31,1,0,4,0.0,5,2,1,521,8
CUST02013,1,496.68,1,0,19,0.0,5,2,1,521,8
CUST02014,1,585.15,1,0,39,0.0,4,2,1,421,7
CUST02015,4,5003.34,10,0,212,0.0,1,4,5,145,10
CUST02016,1,359.18,1,0,15,0.0,5,2,1,521,8
CUST02017,2,1871.94,3,0,77,0.0,3,3,3,333,9
CUST02018,1,873.21,2,0,46,0.0,4,2,2,422,8
CUST02019,7,4166.33,10,1,55,0.14285714285714285,3,5,5,355,13
CUST02020,3,2876.52,6,0,30,0.0,4,3,4,434,11
CUST02021,4,2967.67,8,1,9,0.25,5,4,4,544,13
CUST02022,1,329.75,1,0,44,0.0,4,2,1,421,7
CUST02023,1,888.97,2,0,44,0.0,4,2,2,422,8
CUST02024,10,6196.01,15,0,1,0.0,5,5,5,555,15
CUST02025,5,4736.54,7,0,44,0.0,4,5,5,455,14
CUST02026,5,4265.33,8,0,34,0.0,4,5,5,455,14
CUST02027,3,2947.52,5,0,12,0.0,5,3,4,534,12
CUST02028,2,1517.08,3,0,127,0.0,2,3,3,233,8
CUST02029,3,1502.72,3,0,80,0.0,3,3,3,333,9
CUST02030,5,2940.72,6,0,7,0.0,5,5,4,554,14
CUST02031,2,734.56,2,0,167,0.0,1,3,2,132,6
CUST02032,2,1046.18,2,0,342,0.0,1,3,2,132,6
CUST02033,4,2919.45,6,0,112,0.0,2,4,4,244,10
CUST02034,1,568.26,1,0,13,0.0,5,2,1,521,8
CUST02035,3,2201.39,5,0,93,0.0,2,3,3,233,8
CUST02036,8,5443.38,12,0,38,0.0,4,5,5,455,14
CUST02037,2,0.0,3,2,1,1.0,5,3,1,531,9
CUST02038,3,1941.74,6,0,262,0.0,1,3,3,133,7
CUST02039,3,1806.76,3,0,160,0.0,1,3,3,133,7
CUST02040,1,686.12,1,0,1,0.0,5,2,1,521,8
CUST02041,5,4692.18,12,1,15,0.2,5,5,5,555,15
CUST02042,4,2102.49,6,0,68,0.0,3,4,3,343,10
CUST02043,1,429.28,1,0,10,0.0,5,2,1,521,8
CUST02044,7,5404.4400000000005,10,0,0,0.0,5,5,5,555,15
CUST02045,1,626.4,2,0,92,0.0,2,2,1,221,5
CUST02046,6,4967.95,8,0,282,0.0,1,5,5,155,11
CUST02047,7,6827.32,14,0,61,0.0,3,5,5,355,13
CUST02048,1,683.23,2,0,187,0.0,1,2,1,121,4
CUST02049,6,3627.55,7,0,81,0.0,3,5,4,354,12
CUST02050,2,985.3000000000001,4,0,15,0.0,5,3,2,532,10
CUST02051,3,2953.97,6,0,85,0.0,3,3,4,334,10
CUST02052,3,4211.0599999999995,7,0,55,0.0,3,3,5,335,11
CUST02053,2,1075.67,4,0,61,0.0,3,3,2,332,8
CUST02054,7,6252.360000000001,15,1,29,0.14285714285714285,4,5,5,455,14
CUST02055,6,3391.84,9,0,73,0.0,3,5,4,354,12
CUST02056,2,1281.97,2,0,195,0.0,1,3,2,132,6
CUST02057,2,1878.1,4,0,3,0.0,5,3,3,533,11
CUST02058,1,1013.35,2,0,12,0.0,5,2,2,522,9
CUST02059,3,2449.99,4,0,53,0.0,3,3,4,334,10
CUST02060,2,828.44,4,1,23,0.5,4,3,2,432,9
CUST02061,5,3294.69,7,0,102,0.0,2,5,4,254,11
CUST02062,4,3844.48,7,0,161,0.0,1,4,5,145,10
CUST02063,4,1346.33,4,1,38,0.25,4,4,2,442,10
CUST02064,3,2318.04,7,1,69,0.3333333333333333,3,3,3,333,9
CUST02065,5,3039.92,10,1,172,0.2,1,5,4,154,10
CUST02066,1,656.93,2,0,48,0.0,3,2,1,321,6
CUST02067,7,8726.75,15,0,55,0.0,3,5,5,355,13
CUST02068,2,1629.56,3,0,7,0.0,5,3,3,533,11
CUST02069,1,791.45,2,0,315,0.0,1,2,2,122,5
CUST02070,1,557.51,1,0,80,0.0,3,2,1,321,6
